,Adj_Close,atr,bullish,gap,r2,rank_score,slope
WDFC,173.0,3.550679999999997,True,False,0.941729488624626,2.1079462522578924,2.238377663352667
WDR,21.35,0.389555,True,False,0.43797108649331484,0.5828537672236495,1.3308042133337177
WETF,8.12,0.24183499999999997,False,False,0.8961703460305812,0.26675261451098053,0.2976583812357899
WGO,35.35,1.4639874005305031,False,False,0.11114093321799758,0.09225478278714788,0.830070255089496
WING,66.99,1.90611504847852,True,False,0.7320840705672962,1.8632974167615215,2.5451959572315808
WIRE,50.55,1.11125,True,False,0.2398366191064123,0.27224950164067285,1.1351456781496716
WLH,17.49,0.7387499999999999,False,False,0.8409511968300658,0.3291451990087207,0.39139631437522326
WNC,18.77,0.4435749999999999,False,False,0.5952151173870326,0.4506531001290439,0.7571264354094207
WPG,7.2,0.20773279098873557,False,False,0.038680175070381795,0.042039351114388106,1.086844902793072
WRLD,117.27,3.2115149999999986,True,False,0.12513101504155755,0.14665422299557793,1.1720053812947355
WSR,13.53,0.22618183472879477,True,False,0.939761741980317,1.5512903811162215,1.650727319296121
WTS,83.25,1.148449765229953,True,False,0.42409651165135925,0.5105600328485457,1.2038769921981018
WWW,38.54,0.7406600000000008,True,False,0.7562082449417097,1.2019783312173693,1.5894805951368867
XOXO,27.64,0.7199500000000002,False,False,0.46361317182988115,0.2952297288088467,0.636801857124928
XPER,14.9,0.7165199999999998,False,False,0.7129448733662248,0.34489426852154886,0.4837600793636452
ZEUS,20.41,0.6638586672710793,False,False,0.34800280661805316,0.2722818474199846,0.7824127916267777
ZUMZ,27.6,1.1906500000000007,True,False,0.214408193127821,0.34645370441244555,1.61586037995248
